Date,SP500,NIFTY,GOLD,CRUDE
2013-05-21,96.16000366210938,1377.800048828125,1669.1600341796875,6114.10009765625
2013-05-22,94.27999877929688,1367.5999755859375,1655.3499755859375,6094.5
2013-05-23,94.25,1392.0,1650.510009765625,5967.0498046875
2013-05-24,94.1500015258789,1386.800048828125,1649.5999755859375,5983.5498046875
2013-05-27,,,,6083.14990234375
2013-05-28,95.01000213623047,1379.0999755859375,1660.06005859375,6111.25
2013-05-29,93.12999725341797,1391.300048828125,1648.3599853515625,6104.2998046875
2013-05-30,93.61000061035156,1411.5,1654.4100341796875,6124.0498046875
2013-05-31,91.97000122070312,1392.5999755859375,1630.739990234375,5985.9501953125
2013-06-03,93.44999694824219,1411.699951171875,1640.4200439453125,5939.2998046875
2013-06-04,93.30999755859375,1397.0999755859375,1631.3800048828125,5919.4501953125
2013-06-05,93.73999786376953,1398.4000244140625,1608.9000244140625,5923.85009765625
2013-06-06,94.76000213623047,1415.699951171875,1622.56005859375,5921.39990234375
2013-06-07,96.02999877929688,1383.0,1643.3800048828125,5881.0
2013-06-10,95.7699966430664,1386.199951171875,1642.81005859375,5878.0
2013-06-11,95.37999725341797,1377.0,1626.1300048828125,5788.7998046875
2013-06-12,95.87999725341797,1391.800048828125,1612.52001953125,5760.2001953125
2013-06-13,96.69000244140625,1377.5999755859375,1636.3599853515625,5699.10009765625
2013-06-14,97.8499984741211,1387.300048828125,1626.72998046875,5808.39990234375
2013-06-17,97.7699966430664,1382.800048828125,1639.0400390625,5850.0498046875
2013-06-18,98.44000244140625,1366.5999755859375,1651.81005859375,5813.60009765625
2013-06-19,98.23999786376953,1373.5999755859375,1628.9300537109375,5822.25
2013-06-20,95.4000015258789,1285.9000244140625,1588.18994140625,5655.89990234375
2013-06-21,93.69000244140625,1291.5999755859375,1592.4300537109375,5667.64990234375
2013-06-24,95.18000030517578,1276.800048828125,1573.0899658203125,5590.25
2013-06-25,95.31999969482422,1274.800048828125,1588.030029296875,5609.10009765625
2013-06-26,95.5,1229.5999755859375,1603.260009765625,5588.7001953125
2013-06-27,97.05000305175781,1211.4000244140625,1613.199951171875,5682.35009765625
2013-06-28,96.55999755859375,1223.800048828125,1606.280029296875,5842.2001953125
2013-07-01,97.98999786376953,1255.9000244140625,1614.9599609375,5898.85009765625
2013-07-02,99.5999984741211,1243.5999755859375,1614.0799560546875,5857.5498046875
2013-07-03,101.23999786376953,1252.0999755859375,1615.4100341796875,5770.89990234375
2013-07-04,,,,5836.9501953125
2013-07-05,103.22000122070312,1212.9000244140625,1631.8900146484375,5867.89990234375
2013-07-08,103.13999938964844,1234.9000244140625,1640.4599609375,5811.5498046875
2013-07-09,103.52999877929688,1245.9000244140625,1652.3199462890625,5859.0
2013-07-10,106.5199966430664,1247.4000244140625,1652.6199951171875,5816.7001953125
2013-07-11,104.91000366210938,1280.0999755859375,1675.02001953125,5935.10009765625
2013-07-12,105.94999694824219,1277.800048828125,1680.18994140625,6009.0
2013-07-15,106.31999969482422,1283.800048828125,1682.5,6030.7998046875
2013-07-16,106.0,1290.800048828125,1676.260009765625,5955.25
2013-07-17,106.4800033569336,1277.9000244140625,1680.9100341796875,5973.2998046875
2013-07-18,108.04000091552734,1284.5999755859375,1689.3699951171875,6038.0498046875
2013-07-19,108.05000305175781,1293.300048828125,1692.0899658203125,6029.2001953125
2013-07-22,106.91000366210938,1336.4000244140625,1695.530029296875,6031.7998046875
2013-07-23,107.2300033569336,1335.0999755859375,1692.3900146484375,6077.7998046875
2013-07-24,105.38999938964844,1319.699951171875,1685.93994140625,5990.5
2013-07-25,105.48999786376953,1329.0,1690.25,5907.5
2013-07-26,104.69999694824219,1321.699951171875,1691.6500244140625,5886.2001953125
2013-07-29,104.55000305175781,1328.4000244140625,1685.3299560546875,5831.64990234375
2013-07-30,103.08000183105469,1324.0,1685.9599609375,5755.0498046875
2013-07-31,105.02999877929688,1312.4000244140625,1685.72998046875,5742.0
2013-08-01,107.88999938964844,1311.0,1706.8699951171875,5727.85009765625
2013-08-02,106.94000244140625,1310.5999755859375,1709.6700439453125,5677.89990234375
2013-08-05,106.55999755859375,1302.5999755859375,1707.1400146484375,5685.39990234375
2013-08-06,105.30000305175781,1283.199951171875,1697.3699951171875,5542.25
2013-08-07,104.37000274658203,1286.0999755859375,1690.9100341796875,5519.10009765625
2013-08-08,103.4000015258789,1310.699951171875,1697.47998046875,5565.64990234375
2013-08-09,105.97000122070312,1312.9000244140625,1691.4200439453125,
2013-08-12,106.11000061035156,1334.699951171875,1689.469970703125,5612.39990234375
2013-08-13,106.83000183105469,1321.199951171875,1694.1600341796875,5699.2998046875
2013-08-14,106.8499984741211,1334.0,1685.3900146484375,5742.2998046875
2013-08-15,107.33000183105469,1361.5999755859375,1661.3199462890625,
2013-08-16,107.45999908447266,1371.699951171875,1655.8299560546875,5507.85009765625
2013-08-19,107.0999984741211,1366.199951171875,1646.06005859375,5414.75
2013-08-20,104.97000122070312,1373.0999755859375,1652.3499755859375,5401.4501953125
2013-08-21,103.8499984741211,1370.5999755859375,1642.800048828125,5302.5498046875
2013-08-22,105.02999877929688,1371.199951171875,1656.9599609375,5408.4501953125
2013-08-23,106.41999816894531,1395.699951171875,1663.5,5471.75
2013-08-26,105.91999816894531,1393.0,1656.780029296875,5476.5
2013-08-27,109.01000213623047,1420.5999755859375,1630.47998046875,5287.4501953125
2013-08-28,110.0999984741211,1419.0,1634.9599609375,5285.0
2013-08-29,108.80000305175781,1412.9000244140625,1638.1700439453125,5409.0498046875
2013-08-30,107.6500015258789,1396.0999755859375,1632.969970703125,5471.7998046875
2013-09-02,,,,5550.75
2013-09-03,108.54000091552734,1412.0,1639.77001953125,5341.4501953125
2013-09-04,107.2300033569336,1389.9000244140625,1653.0799560546875,5448.10009765625
2013-09-05,108.37000274658203,1373.0999755859375,1655.0799560546875,5592.9501953125
2013-09-06,110.52999877929688,1386.699951171875,1655.1700439453125,5680.39990234375
2013-09-09,109.5199966430664,1386.800048828125,1671.7099609375,
2013-09-10,107.38999938964844,1364.0999755859375,1683.989990234375,5896.75
2013-09-11,107.55999755859375,1363.9000244140625,1689.1300048828125,5913.14990234375
2013-09-12,108.5999984741211,1330.4000244140625,1683.4200439453125,5850.7001953125
2013-09-13,108.20999908447266,1308.4000244140625,1687.989990234375,5850.60009765625
2013-09-16,106.58999633789062,1317.9000244140625,1697.5999755859375,5840.5498046875
2013-09-17,105.41999816894531,1309.5,1704.760009765625,5850.2001953125
2013-09-18,108.06999969482422,1307.800048828125,1725.52001953125,5899.4501953125
2013-09-19,106.38999938964844,1369.4000244140625,1722.3399658203125,6115.5498046875
2013-09-20,104.68000030517578,1332.5,1709.9100341796875,6012.10009765625
2013-09-23,103.58999633789062,1326.9000244140625,1701.8399658203125,5889.75
2013-09-24,103.12999725341797,1316.0,1697.4200439453125,5892.4501953125
2013-09-25,102.66000366210938,1335.9000244140625,1692.77001953125,5873.85009765625
2013-09-26,103.02999877929688,1323.5999755859375,1698.6700439453125,5882.25
2013-09-27,102.87000274658203,1338.4000244140625,1691.75,5833.2001953125
2013-09-30,102.33000183105469,1326.5,1681.550048828125,5735.2998046875
2013-10-01,102.04000091552734,1286.0,1695.0,5780.0498046875
2013-10-02,104.0999984741211,1320.5999755859375,1693.8699951171875,
2013-10-03,103.30999755859375,1317.4000244140625,1678.6600341796875,5909.7001953125
2013-10-04,103.83999633789062,1309.699951171875,1690.5,5907.2998046875
2013-10-07,103.02999877929688,1324.800048828125,1676.1199951171875,5906.14990234375
2013-10-08,103.48999786376953,1324.199951171875,1655.449951171875,5928.39990234375
2013-10-09,101.61000061035156,1306.9000244140625,1656.4000244140625,6007.4501953125
2013-10-10,103.01000213623047,1296.5999755859375,1692.56005859375,6020.9501953125
2013-10-11,102.0199966430664,1268.0,1703.199951171875,6096.2001953125
2013-10-14,102.41000366210938,1276.4000244140625,1710.1400146484375,6112.7001953125
2013-10-15,101.20999908447266,1273.0,1698.06005859375,6089.0498046875
2013-10-16,102.29000091552734,1282.0,1721.5400390625,
2013-10-17,100.66999816894531,1322.699951171875,1733.1500244140625,6045.85009765625
2013-10-18,100.80999755859375,1314.4000244140625,1744.5,6189.35009765625
2013-10-21,99.22000122070312,1315.699951171875,1744.6600341796875,6204.9501953125
2013-10-22,97.80000305175781,1342.5,1754.6700439453125,6202.7998046875
2013-10-23,96.86000061035156,1333.9000244140625,1746.3800048828125,6178.35009765625
2013-10-24,97.11000061035156,1350.199951171875,1752.0699462890625,6164.35009765625
2013-10-25,97.8499984741211,1352.4000244140625,1759.77001953125,6144.89990234375
2013-10-28,98.68000030517578,1352.0,1762.1099853515625,6101.10009765625
2013-10-29,98.19999694824219,1345.199951171875,1771.949951171875,6220.89990234375
2013-10-30,96.7699966430664,1349.0,1763.31005859375,6251.7001953125
2013-10-31,96.37999725341797,1323.5999755859375,1756.5400390625,6299.14990234375
2013-11-01,94.61000061035156,1313.0999755859375,1761.6400146484375,6307.2001953125
2013-11-04,94.62000274658203,1314.5999755859375,1767.9300537109375,
2013-11-05,93.37000274658203,1308.0,1762.969970703125,6253.14990234375
2013-11-06,94.80000305175781,1317.699951171875,1770.489990234375,6215.14990234375
2013-11-07,94.19999694824219,1308.4000244140625,1747.1500244140625,6187.25
2013-11-08,94.5999984741211,1284.5,1770.6099853515625,6140.75
2013-11-11,95.13999938964844,1281.0,1771.8900146484375,6078.7998046875
2013-11-12,93.04000091552734,1271.0999755859375,1767.68994140625,6018.0498046875
2013-11-13,93.87999725341797,1268.300048828125,1782.0,5989.60009765625
2013-11-14,93.76000213623047,1286.199951171875,1790.6199951171875,6056.14990234375
2013-11-15,93.83999633789062,1287.300048828125,1798.1800537109375,
2013-11-18,93.02999877929688,1272.199951171875,1791.530029296875,6189.0
2013-11-19,93.33999633789062,1273.4000244140625,1787.8699951171875,6203.35009765625
2013-11-20,93.33000183105469,1257.9000244140625,1781.3699951171875,6122.89990234375
2013-11-21,95.44000244140625,1243.5,1795.8499755859375,5999.0498046875
2013-11-22,94.83999633789062,1244.0,1804.760009765625,5995.4501953125
2013-11-25,94.08999633789062,1241.0999755859375,1802.47998046875,6115.35009765625
2013-11-26,93.68000030517578,1241.4000244140625,1802.75,6059.10009765625
2013-11-27,92.30000305175781,1237.800048828125,1807.22998046875,6057.10009765625
2013-11-28,,,,6091.85009765625
2013-11-29,92.72000122070312,1250.5999755859375,1805.81005859375,6176.10009765625
2013-12-02,93.81999969482422,1222.300048828125,1800.9000244140625,6217.85009765625
2013-12-03,96.04000091552734,1221.699951171875,1795.1500244140625,6201.85009765625
2013-12-04,97.19999694824219,1248.199951171875,1792.81005859375,6160.9501953125
2013-12-05,97.37999725341797,1233.199951171875,1785.030029296875,6241.10009765625
2013-12-06,97.6500015258789,1230.300048828125,1805.0899658203125,6259.89990234375
2013-12-09,97.33999633789062,1235.300048828125,1808.3699951171875,6363.89990234375
2013-12-10,98.51000213623047,1262.4000244140625,1802.6199951171875,6332.85009765625
2013-12-11,97.44000244140625,1258.5,1782.219970703125,6307.89990234375
2013-12-12,97.5,1226.0,1775.5,6237.0498046875
2013-12-13,96.5999984741211,1235.699951171875,1775.3199462890625,6168.39990234375
2013-12-16,97.4800033569336,1245.5,1786.5400390625,6154.7001953125
2013-12-17,97.22000122070312,1231.199951171875,1781.0,6139.0498046875
2013-12-18,97.80000305175781,1236.0999755859375,1810.6500244140625,6217.14990234375
2013-12-19,98.7699966430664,1195.0,1809.5999755859375,6166.64990234375
2013-12-20,99.31999969482422,1205.0999755859375,1818.3199462890625,6274.25
2013-12-23,98.91000366210938,1198.4000244140625,1827.989990234375,6284.5
2013-12-24,99.22000122070312,1205.0999755859375,1833.3199462890625,6268.39990234375
2013-12-26,99.55000305175781,1214.0999755859375,1842.02001953125,6278.89990234375
2013-12-27,100.31999969482422,1216.0999755859375,1841.4000244140625,6313.7998046875
2013-12-30,99.29000091552734,1203.0999755859375,1841.0699462890625,6291.10009765625
2013-12-31,98.41999816894531,1201.9000244140625,1848.3599853515625,6304.0
2014-01-02,95.44000244140625,1225.0,1831.97998046875,6221.14990234375
2014-01-03,93.95999908447266,1238.4000244140625,1831.3699951171875,6211.14990234375
2014-01-06,93.43000030517578,1237.800048828125,1826.77001953125,6191.4501953125
2014-01-07,93.66999816894531,1229.4000244140625,1837.8800048828125,6162.25
2014-01-08,92.33000183105469,1225.300048828125,1837.489990234375,6174.60009765625
2014-01-09,91.66000366210938,1229.300048828125,1838.1300048828125,6168.35009765625
2014-01-10,92.72000122070312,1246.699951171875,1842.3699951171875,6171.4501953125
2014-01-13,91.80000305175781,1250.9000244140625,1819.199951171875,6272.75
2014-01-14,92.58999633789062,1245.199951171875,1838.8800048828125,6241.85009765625
2014-01-15,94.16999816894531,1238.0999755859375,1848.3800048828125,6320.89990234375
2014-01-16,93.95999908447266,1240.0,1845.8900146484375,6318.89990234375
2014-01-17,94.37000274658203,1251.699951171875,1838.699951171875,6261.64990234375
2014-01-20,,,,6303.9501953125
2014-01-21,94.98999786376953,1242.300048828125,1843.800048828125,6313.7998046875
2014-01-22,96.7300033569336,1239.0,1844.8599853515625,6338.9501953125
2014-01-23,97.31999969482422,1262.5999755859375,1828.4599609375,6345.64990234375
2014-01-24,96.63999938964844,1264.5,1790.2900390625,6266.75
2014-01-27,95.72000122070312,1263.5999755859375,1781.56005859375,6135.85009765625
2014-01-28,97.41000366210938,1251.0,1792.5,6126.25
2014-01-29,97.36000061035156,1262.199951171875,1774.199951171875,6120.25
2014-01-30,98.2300033569336,1242.199951171875,1794.18994140625,6073.7001953125
2014-01-31,97.48999786376953,1240.0999755859375,1782.5899658203125,6089.5
2014-02-03,96.43000030517578,1260.4000244140625,1741.8900146484375,6001.7998046875
2014-02-04,97.19000244140625,1251.699951171875,1755.199951171875,6000.89990234375
2014-02-05,97.37999725341797,1257.300048828125,1751.6400146484375,6022.39990234375
2014-02-06,97.83999633789062,1257.5999755859375,1773.4300537109375,6036.2998046875
2014-02-07,99.87999725341797,1263.300048828125,1797.02001953125,6063.2001953125
2014-02-10,100.05999755859375,1274.800048828125,1799.8399658203125,6053.4501953125
2014-02-11,99.94000244140625,1290.0999755859375,1819.75,6062.7001953125
2014-02-12,100.37000274658203,1295.300048828125,1819.260009765625,6084.0
2014-02-13,100.3499984741211,1300.4000244140625,1829.8299560546875,6001.10009765625
2014-02-14,100.30000305175781,1319.0,1838.6300048828125,6048.35009765625
2014-02-18,102.43000030517578,1324.699951171875,1840.760009765625,6127.10009765625
2014-02-19,103.30999755859375,1320.5999755859375,1828.75,6152.75
2014-02-20,102.91999816894531,1317.0999755859375,1839.780029296875,6091.4501953125
2014-02-21,102.19999694824219,1323.9000244140625,1836.25,6155.4501953125
2014-02-24,102.81999969482422,1338.300048828125,1847.6099853515625,6186.10009765625
2014-02-25,101.83000183105469,1343.0,1845.1199951171875,6200.0498046875
2014-02-26,102.58999633789062,1328.199951171875,1845.1600341796875,6238.7998046875
2014-02-27,102.4000015258789,1331.5999755859375,1854.2900390625,
2014-02-28,102.58999633789062,1321.4000244140625,1859.449951171875,6276.9501953125
2014-03-03,104.91999816894531,1350.0999755859375,1845.72998046875,6221.4501953125
2014-03-04,103.33000183105469,1337.800048828125,1873.9100341796875,6297.9501953125
2014-03-05,101.44999694824219,1340.199951171875,1873.81005859375,6328.64990234375
2014-03-06,101.55999755859375,1351.699951171875,1877.030029296875,6401.14990234375
2014-03-07,102.58000183105469,1338.0999755859375,1878.0400390625,6526.64990234375
2014-03-10,101.12000274658203,1341.4000244140625,1877.1700439453125,6537.25
2014-03-11,100.02999877929688,1346.5,1867.6300048828125,6511.89990234375
2014-03-12,97.98999786376953,1370.300048828125,1868.199951171875,6516.89990234375
2014-03-13,98.19999694824219,1372.199951171875,1846.3399658203125,6493.10009765625
2014-03-14,98.88999938964844,1379.0,1841.1300048828125,6504.2001953125
2014-03-17,98.08000183105469,1372.9000244140625,1858.8299560546875,
2014-03-18,99.69999694824219,1359.0,1872.25,6516.64990234375
2014-03-19,100.37000274658203,1341.4000244140625,1860.77001953125,6524.0498046875
2014-03-20,99.43000030517578,1330.5,1872.010009765625,6483.10009765625
2014-03-21,99.45999908447266,1336.0,1866.52001953125,6493.2001953125
2014-03-24,99.5999984741211,1311.199951171875,1857.43994140625,6583.5
2014-03-25,99.19000244140625,1311.4000244140625,1865.6199951171875,6589.75
2014-03-26,100.26000213623047,1303.4000244140625,1852.56005859375,6601.39990234375
2014-03-27,101.27999877929688,1294.699951171875,1849.0400390625,6641.75
2014-03-28,101.66999816894531,1293.800048828125,1857.6199951171875,6695.89990234375
2014-03-31,101.58000183105469,1283.4000244140625,1872.3399658203125,6704.2001953125
2014-04-01,99.73999786376953,1279.5999755859375,1885.52001953125,6721.0498046875
2014-04-02,99.62000274658203,1290.5,1890.9000244140625,6752.5498046875
2014-04-03,100.29000091552734,1284.4000244140625,1888.77001953125,6736.10009765625
2014-04-04,101.13999938964844,1303.199951171875,1865.0899658203125,6694.35009765625
2014-04-07,100.44000244140625,1298.0,1845.0400390625,6695.0498046875
2014-04-08,102.55999755859375,1308.699951171875,1851.9599609375,
2014-04-09,103.5999984741211,1305.5,1872.1800537109375,6796.2001953125
2014-04-10,103.4000015258789,1320.0999755859375,1833.0799560546875,6796.39990234375
2014-04-11,103.73999786376953,1318.699951171875,1815.68994140625,6776.2998046875
2014-04-14,104.05000305175781,1327.199951171875,1830.6099853515625,
2014-04-15,103.75,1300.0,1842.97998046875,6733.10009765625
2014-04-16,103.76000213623047,1303.0999755859375,1862.31005859375,6675.2998046875
2014-04-17,104.30000305175781,1293.4000244140625,1864.8499755859375,6779.39990234375
2014-04-21,104.37000274658203,1288.0,1871.8900146484375,6817.64990234375
2014-04-22,102.12999725341797,1280.5999755859375,1879.550048828125,6815.35009765625
2014-04-23,101.44000244140625,1284.199951171875,1875.3900146484375,6840.7998046875
2014-04-24,101.94000244140625,1290.5,1878.6099853515625,
2014-04-25,100.5999984741211,1300.699951171875,1863.4000244140625,6782.75
2014-04-28,100.83999633789062,1298.9000244140625,1869.4300537109375,6761.25
2014-04-29,101.27999877929688,1296.0,1878.3299560546875,6715.25
2014-04-30,99.73999786376953,1295.5999755859375,1883.949951171875,6696.39990234375
2014-05-01,99.41999816894531,1283.0999755859375,1883.6800537109375,
2014-05-02,99.76000213623047,1302.5999755859375,1881.1400146484375,6694.7998046875
2014-05-05,99.4800033569336,1309.0,1884.6600341796875,6699.35009765625
2014-05-06,99.5,1308.300048828125,1867.719970703125,6715.2998046875
2014-05-07,100.7699966430664,1288.5999755859375,1878.2099609375,6652.5498046875
2014-05-08,100.26000213623047,1287.4000244140625,1875.6300048828125,6659.85009765625
2014-05-09,99.98999786376953,1287.300048828125,1878.47998046875,6858.7998046875
2014-05-12,100.58999633789062,1295.5999755859375,1896.6500244140625,7014.25
2014-05-13,101.69999694824219,1294.5999755859375,1897.449951171875,7108.75
2014-05-14,102.37000274658203,1305.699951171875,1888.530029296875,7108.75
2014-05-15,101.5,1293.5,1870.8499755859375,7123.14990234375
2014-05-16,102.0199966430664,1293.300048828125,1877.8599853515625,7203.0
2014-05-19,102.61000061035156,1293.699951171875,1885.0799560546875,7263.5498046875
2014-05-20,102.44000244140625,1294.5,1872.8299560546875,7275.5
2014-05-21,104.06999969482422,1288.0,1888.030029296875,7252.89990234375
2014-05-22,103.73999786376953,1294.9000244140625,1892.489990234375,7276.39990234375
2014-05-23,104.3499984741211,1291.5999755859375,1900.530029296875,7367.10009765625
2014-05-26,,,,7359.0498046875
2014-05-27,104.11000061035156,1265.4000244140625,1911.9100341796875,7318.0
2014-05-28,102.72000122070312,1259.300048828125,1909.780029296875,7329.64990234375
2014-05-29,103.58000183105469,1256.300048828125,1920.030029296875,7235.64990234375
2014-05-30,102.70999908447266,1245.5999755859375,1923.5699462890625,7229.9501953125
2014-06-02,102.47000122070312,1243.699951171875,1924.969970703125,7362.5
2014-06-03,102.66000366210938,1244.300048828125,1924.239990234375,7415.85009765625
2014-06-04,102.63999938964844,1244.0,1927.8800048828125,7402.25
2014-06-05,102.4800033569336,1253.0,1940.4599609375,7474.10009765625
2014-06-06,102.66000366210938,1252.0999755859375,1949.43994140625,7583.39990234375
2014-06-09,104.41000366210938,1253.5,1951.27001953125,7654.60009765625
2014-06-10,104.3499984741211,1259.800048828125,1950.7900390625,7656.39990234375
2014-06-11,104.4000015258789,1260.800048828125,1943.8900146484375,7626.85009765625
2014-06-12,106.52999877929688,1273.5999755859375,1930.1099853515625,7649.89990234375
2014-06-13,106.91000366210938,1273.699951171875,1936.1600341796875,7542.10009765625
2014-06-16,106.9000015258789,1274.9000244140625,1937.780029296875,7533.5498046875
2014-06-17,106.36000061035156,1271.699951171875,1941.989990234375,7631.7001953125
2014-06-18,105.97000122070312,1272.4000244140625,1956.97998046875,7558.2001953125
2014-06-19,106.43000030517578,1313.699951171875,1959.47998046875,7540.7001953125
2014-06-20,107.26000213623047,1316.199951171875,1962.8699951171875,7511.4501953125
2014-06-23,106.16999816894531,1318.0,1962.6099853515625,7493.35009765625
2014-06-24,106.02999877929688,1320.9000244140625,1949.97998046875,7580.2001953125
2014-06-25,106.5,1322.199951171875,1959.530029296875,7569.25
2014-06-26,105.83999633789062,1316.0999755859375,1957.219970703125,7493.2001953125
2014-06-27,105.73999786376953,1319.0,1960.9599609375,7508.7998046875
2014-06-30,105.37000274658203,1321.800048828125,1960.22998046875,7611.35009765625
2014-07-01,105.33999633789062,1326.4000244140625,1973.3199462890625,7634.7001953125
2014-07-02,104.4800033569336,1330.699951171875,1974.6199951171875,7725.14990234375
2014-07-03,104.05999755859375,1320.4000244140625,1985.43994140625,7714.7998046875
2014-07-04,,,,7751.60009765625
2014-07-07,103.52999877929688,1316.5,1977.6500244140625,7787.14990234375
2014-07-08,103.4000015258789,1316.0,1963.7099609375,7623.2001953125
2014-07-09,102.29000091552734,1323.800048828125,1972.8299560546875,7585.0
2014-07-10,102.93000030517578,1338.699951171875,1964.6800537109375,7567.75
2014-07-11,100.83000183105469,1337.0,1967.5699462890625,7459.60009765625
2014-07-14,100.91000366210938,1306.300048828125,1977.0999755859375,7454.14990234375
2014-07-15,99.95999908447266,1296.9000244140625,1973.280029296875,7526.64990234375
2014-07-16,101.19999694824219,1299.5999755859375,1981.5699462890625,7624.39990234375
2014-07-17,103.19000244140625,1316.699951171875,1958.1199951171875,7640.4501953125
2014-07-18,103.12999725341797,1309.199951171875,1978.219970703125,7663.89990234375
2014-07-21,104.58999633789062,1313.699951171875,1973.6300048828125,7684.2001953125
2014-07-22,104.41999816894531,1306.0999755859375,1983.530029296875,7767.85009765625
2014-07-23,103.12000274658203,1304.5,1987.010009765625,7795.75
2014-07-24,102.06999969482422,1290.5999755859375,1987.97998046875,7830.60009765625
2014-07-25,102.08999633789062,1303.0999755859375,1978.3399658203125,7790.4501953125
2014-07-28,101.66999816894531,1303.300048828125,1978.9100341796875,7748.7001953125
2014-07-29,100.97000122070312,1298.300048828125,1969.949951171875,
2014-07-30,100.2699966430664,1294.9000244140625,1970.0699462890625,7791.39990234375
2014-07-31,98.16999816894531,1281.300048828125,1930.6700439453125,7721.2998046875
2014-08-01,97.87999725341797,1293.5999755859375,1925.1500244140625,7602.60009765625
2014-08-04,98.29000091552734,1287.699951171875,1938.989990234375,7683.64990234375
2014-08-05,97.37999725341797,1284.0,1920.2099609375,7746.5498046875
2014-08-06,96.91999816894531,1306.699951171875,1920.239990234375,7672.0498046875
2014-08-07,97.33999633789062,1310.800048828125,1909.5699462890625,7649.25
2014-08-08,97.6500015258789,1308.9000244140625,1931.5899658203125,7568.5498046875
2014-08-11,98.08000183105469,1308.5,1936.9200439453125,7625.9501953125
2014-08-12,97.37000274658203,1308.800048828125,1933.75,7727.0498046875
2014-08-13,97.58999633789062,1312.800048828125,1946.719970703125,7739.5498046875
2014-08-14,95.58000183105469,1313.9000244140625,1955.1800537109375,7791.7001953125
2014-08-15,97.3499984741211,1304.5,1955.06005859375,
2014-08-18,96.41000366210938,1297.699951171875,1971.739990234375,7874.25
2014-08-19,94.4800033569336,1295.0999755859375,1981.5999755859375,7897.5
2014-08-20,96.06999969482422,1293.4000244140625,1986.510009765625,7875.2998046875
2014-08-21,93.95999908447266,1273.699951171875,1992.3699951171875,7891.10009765625
2014-08-22,93.6500015258789,1278.5999755859375,1988.4000244140625,7913.2001953125
2014-08-25,93.3499984741211,1277.300048828125,1997.9200439453125,7906.2998046875
2014-08-26,93.86000061035156,1283.800048828125,2000.02001953125,7904.75
2014-08-27,93.87999725341797,1281.9000244140625,2000.1199951171875,7936.0498046875
2014-08-28,94.55000305175781,1288.699951171875,1996.739990234375,7954.35009765625
2014-08-29,95.95999908447266,1285.800048828125,2003.3699951171875,
2014-09-01,,,,8027.7001953125
2014-09-02,92.87999725341797,1263.699951171875,2002.280029296875,8083.0498046875
2014-09-03,95.54000091552734,1268.9000244140625,2000.719970703125,8114.60009765625
2014-09-04,94.44999694824219,1265.0999755859375,1997.6500244140625,8095.9501953125
2014-09-05,93.29000091552734,1265.800048828125,2007.7099609375,8086.85009765625
2014-09-08,92.66000366210938,1252.699951171875,2001.5400390625,8173.89990234375
2014-09-09,92.75,1246.800048828125,1988.43994140625,8152.9501953125
2014-09-10,91.66999816894531,1243.5,1995.68994140625,8094.10009765625
2014-09-11,92.83000183105469,1237.4000244140625,1997.449951171875,8085.7001953125
2014-09-12,92.2699966430664,1229.9000244140625,1985.5400390625,8105.5
2014-09-15,92.91999816894531,1233.5999755859375,1984.1300048828125,8042.0
2014-09-16,94.87999725341797,1235.199951171875,1998.97998046875,7932.89990234375
2014-09-17,94.41999816894531,1234.4000244140625,2001.5699462890625,7975.5
2014-09-18,93.06999969482422,1225.699951171875,2011.3599853515625,8114.75
2014-09-19,92.41000366210938,1215.300048828125,2010.4000244140625,8121.4501953125
2014-09-22,91.5199966430664,1216.800048828125,1994.2900390625,8146.2998046875
2014-09-23,91.55999755859375,1221.0,1982.77001953125,8017.5498046875
2014-09-24,92.80000305175781,1218.5999755859375,1998.300048828125,8002.39990234375
2014-09-25,92.52999877929688,1221.199951171875,1965.989990234375,7911.85009765625
2014-09-26,93.54000091552734,1214.0999755859375,1982.8499755859375,7968.85009765625
2014-09-29,94.56999969482422,1217.5,1977.800048828125,7958.89990234375
2014-09-30,91.16000366210938,1210.5,1972.2900390625,7964.7998046875
2014-10-01,90.7300033569336,1214.5999755859375,1946.1600341796875,7945.5498046875
2014-10-02,91.01000213623047,1214.199951171875,1946.1700439453125,
2014-10-03,89.73999786376953,1192.199951171875,1967.9000244140625,
2014-10-06,90.33999633789062,1206.699951171875,1964.8199462890625,
2014-10-07,88.8499984741211,1211.699951171875,1935.0999755859375,7852.39990234375
2014-10-08,87.30999755859375,1205.300048828125,1968.8900146484375,7842.7001953125
2014-10-09,85.7699966430664,1224.5999755859375,1928.2099609375,7960.5498046875
2014-10-10,85.81999969482422,1221.0,1906.1300048828125,7859.9501953125
2014-10-13,85.73999786376953,1229.300048828125,1874.739990234375,7884.25
2014-10-14,81.83999633789062,1233.5999755859375,1877.699951171875,7864.0
2014-10-15,81.77999877929688,1244.0999755859375,1862.489990234375,
2014-10-16,82.69999694824219,1240.5,1862.760009765625,7748.2001953125
2014-10-17,82.75,1238.300048828125,1886.760009765625,7779.7001953125
2014-10-20,82.70999908447266,1244.0,1904.010009765625,7879.39990234375
2014-10-21,82.80999755859375,1251.0,1941.280029296875,7927.75
2014-10-22,80.5199966430664,1244.800048828125,1927.1099853515625,7995.89990234375
2014-10-23,82.08999633789062,1228.5,1950.8199462890625,
2014-10-24,81.01000213623047,1231.199951171875,1964.5799560546875,
2014-10-27,81.0,1229.0999755859375,1961.6300048828125,7991.7001953125
